
code	|	name	|	preferred name	|	taxid
1	|	Gordonia namibiensis	|	 	|	168480
1	|	Marinomonas sp.	|	 	|	1904862
1	|	Celeribacter baekdonensis	|	 	|	875171
1	|	Celeribacter indicus	|	 	|	1208324
3	|	Commensalibacter sp.	|	 	|	 
1	|	Cellvibrio mixtus	|	 	|	39650
1	|	Mycobacterium mageritense	|	Mycolicibacterium mageritense	|	53462
1	|	Janibacter hoylei	|	 	|	364298
1	|	Gemmata sp.	|	 	|	1914242
1	|	Lysinibacillus massiliensis	|	Ureibacillus massiliensis	|	292806
1	|	Pseudomonas psychrophila	|	 	|	122355
1	|	Chelatococcus sp.	|	 	|	1953771
1	|	Blastococcus sp.	|	 	|	1873459
3	|	Candidatus Clostridium	|	 	|	 
1	|	Holdemania sp.	|	 	|	2049029
1	|	Candidatus Soleaferrea	|	 	|	1470353
1	|	Paenibacillus popilliae	|	 	|	78057
1	|	Burkholderia pyrrocinia	|	 	|	60550
2	|	Streptomyces davawensis	|	Streptomyces davaonensis	|	348043
1	|	Streptomyces collinus	|	 	|	42684
1	|	Pseudomonas japonica	|	 	|	256466
1	|	Liberibacter crescens	|	 	|	1273132
1	|	Lactococcus raffinolactis	|	 	|	1366
1	|	Pseudoalteromonas ruthenica	|	 	|	151081
1	|	Helicobacter heilmannii	|	 	|	35817
1	|	Edwardsiella hoshinae	|	 	|	93378
1	|	Ralstonia sp.	|	 	|	54061
1	|	Cupriavidus necator	|	 	|	106590
1	|	Acinetobacter pittii	|	 	|	48296
1	|	Dyella japonica	|	 	|	231455
1	|	Burkholderia acidipaludis	|	Paraburkholderia acidipaludis	|	660537
1	|	Burkholderia bannensis	|	Paraburkholderia bannensis	|	765414
1	|	Burkholderia ferrariae	|	Paraburkholderia ferrariae	|	386056
1	|	Burkholderia ginsengisoli	|	Paraburkholderia ginsengisoli	|	311231
1	|	Burkholderia heleia	|	Paraburkholderia heleia	|	634127
1	|	Burkholderia kururiensis	|	Paraburkholderia kururiensis	|	984307
1	|	Burkholderia oxyphila	|	Paraburkholderia oxyphila	|	614212
1	|	Citrobacter sedlakii	|	 	|	67826
1	|	Empedobacter brevis	|	 	|	247
1	|	Bacillus alcalophilus	|	Alkalihalobacillus alcalophilus	|	1445
2	|	Leptospira alstoni	|	Leptospira alstonii	|	28452
1	|	Leptospira wolbachii	|	 	|	29511
1	|	Novosphingobium tardaugens	|	Caenibius tardaugens	|	169176
1	|	Sphingobium herbicidovorans	|	 	|	76947
1	|	Sphingomonas parapaucimobilis	|	 	|	28213
1	|	Vibrio sagamiensis	|	 	|	512650
1	|	Vibrio proteolyticus	|	 	|	671
1	|	Vibrio halioticoli	|	 	|	71388
1	|	Vibrio azureus	|	 	|	512649
1	|	Vibrio ezurae	|	 	|	252583
1	|	Xanthomonas cassavae	|	 	|	56450
1	|	Arcanobacterium sp.	|	 	|	72409
1	|	Peptostreptococcus sp.	|	 	|	1262
1	|	Staphylococcus chromogenes	|	 	|	46126
1	|	Rhizobium rubi	|	Agrobacterium rubi	|	28099
1	|	Gordonia aichiensis	|	 	|	36820
1	|	Lysinibacillus odysseyi	|	 	|	202611
1	|	Bartonella queenslandensis	|	 	|	481138
1	|	Altuibacter lentus	|	Altibacter lentus	|	1223410
1	|	Corynebacterium humireducens	|	 	|	1223514
1	|	Comamonas granuli	|	 	|	290309
1	|	Streptomyces mobaraensis	|	 	|	35621
1	|	Gordonia malaquae	|	 	|	410332
1	|	Gordonia paraffinivorans	|	 	|	175628
1	|	Gordonia sihwensis	|	 	|	173559
1	|	Gordonia soli	|	 	|	320799
1	|	Sulfuritalea hydrogenivorans	|	 	|	748811
1	|	Corynebacterium marinum	|	 	|	349751
1	|	Corynebacterium maris	|	 	|	575200
1	|	Mangrovibacter sp.	|	 	|	2005367
1	|	Cecembia lonarensis	|	 	|	645110
1	|	Dickeya sp.	|	 	|	1914291
1	|	Actinobaculum sp.	|	 	|	1872129
1	|	Leptotrichia sp.	|	 	|	104608
1	|	Viridibacillus arenosi	|	 	|	263476
1	|	Hymenobacter sp.	|	 	|	1898978
3	|	cyanobacterium endosymbiont	|	 	|	 
1	|	actinobacterium LLX17	|	 	|	1229203
1	|	Sphingobacterium sp.	|	 	|	341027
3	|	beta proteobacterium	|	 	|	 
1	|	Alkalibacterium sp.	|	 	|	1872447
1	|	Nitrincola sp.	|	 	|	1926584
1	|	Leuconostoc carnosum	|	 	|	1252
1	|	Brevibacterium casei	|	 	|	33889
1	|	Moraxella macacae	|	 	|	765840
1	|	Salimicrobium sp.	|	 	|	2029988
1	|	Clostridium tetanomorphum	|	 	|	1553
1	|	Legionella anisa	|	 	|	28082
1	|	Nitratireductor indicus	|	 	|	721133
1	|	Lactobacillus shenzhenensis	|	Schleiferilactobacillus shenzhenensis	|	1231337
1	|	Acidomonas methanolica	|	 	|	437
1	|	Pusillimonas noertemannii	|	 	|	305977
1	|	Oceaniovalibus guishaninsula	|	 	|	1046117
1	|	Persephonella marina	|	 	|	309805
1	|	Desulfuromonas sp.	|	 	|	892
1	|	Nesterenkonia sp.	|	 	|	704201
1	|	Nosocomiicoccus sp.	|	 	|	1960289
1	|	Marinobacterium sp.	|	 	|	1902815
1	|	Scytonema tolypothrichoides	|	 	|	1233230
1	|	Epilithonimonas sp.	|	 	|	2894511
1	|	Dyella ginsengisoli	|	 	|	363848
1	|	Thauera phenylacetica	|	 	|	164400
1	|	Catellicoccus marimammalium	|	 	|	300419
1	|	Acetobacter papayae	|	 	|	1076592
1	|	Bhargavaea cecembensis	|	 	|	394098
1	|	Nocardiopsis gilva	|	 	|	280236
1	|	Herbaspirillum huttiense	|	 	|	863372
1	|	Salinicoccus carnicancri	|	 	|	558170
1	|	Eubacterium sp.	|	 	|	142586
1	|	Enterorhabdus caecimuris	|	Adlercreutzia caecimuris	|	671266
1	|	Firmicutes bacterium	|	 	|	1879010
1	|	Oscillibacter sp.	|	 	|	1945593
1	|	Dorea sp.	|	 	|	2040332
1	|	Lactobacillus murinus	|	Ligilactobacillus murinus	|	1622
1	|	Eubacterium plexicaudatum	|	 	|	97253
1	|	Bacteroides acidifaciens	|	 	|	85831
1	|	Prevotella enoeca	|	 	|	76123
1	|	Prevotella shahii	|	 	|	228603
1	|	Anaerotruncus sp.	|	 	|	1872531
1	|	Halyomorpha halys	|	 	|	286706
1	|	Mycobacterium simiae	|	 	|	1784
1	|	Bacteroides paurosaccharolyticus	|	Phocaeicola paurosaccharolyticus	|	732242
1	|	Asaia astilbis	|	 	|	610244
1	|	Acetobacter okinawensis	|	 	|	1076594
1	|	Asaia prunellae	|	 	|	610245
1	|	Acetobacter persici	|	 	|	1076596
1	|	Prevotella falsenii	|	 	|	515414
1	|	Prevotella aurantiaca	|	 	|	596085
1	|	Prevotella dentasini	|	 	|	589537
1	|	Lactobacillus farraginis	|	Lentilactobacillus farraginis	|	390841
1	|	Bacteroides rodentium	|	 	|	691816
1	|	Bacteroides faecichinchillae	|	 	|	871325
1	|	Bacteroides stercorirosoris	|	 	|	871324
1	|	Prevotella fusca	|	 	|	589436
1	|	Prevotella scopos	|	 	|	589437
1	|	Lactobacillus gallinarum	|	 	|	52242
1	|	Lactobacillus sucicola	|	Liquorilactobacillus sucicola	|	519050
1	|	Shewanella marina	|	 	|	487319
1	|	Lactobacillus kitasatonis	|	 	|	237446
1	|	Lactobacillus hamsteri	|	 	|	96565
1	|	Lactobacillus fuchuensis	|	Latilactobacillus fuchuensis	|	164393
1	|	Lactobacillus composti	|	Agrilactobacillus composti	|	398555
1	|	Lactobacillus hayakitensis	|	Ligilactobacillus hayakitensis	|	396716
1	|	Lactobacillus apodemi	|	Ligilactobacillus apodemi	|	307126
1	|	Lactobacillus nodensis	|	Companilactobacillus nodensis	|	460870
1	|	Bacillus mannanilyticus	|	Caldalkalibacillus mannanilyticus	|	1418
1	|	Sneathiella glossodoripedis	|	 	|	418853
1	|	Methylobacillus glycogenes	|	 	|	406
1	|	Bacillus wakoensis	|	Alkalihalobacillus wakoensis	|	127891
1	|	Bacillus hemicellulosilyticus	|	Alkalihalobacillus hemicellulosilyticus	|	127886
1	|	Bacillus akibai	|	Alkalihalobacillus akibai	|	1411
1	|	Paenibacillus pini	|	 	|	669461
1	|	Fulvivirga imtechensis	|	 	|	881893
1	|	Nocardiopsis ganjiahuensis	|	 	|	239984
1	|	Amycolatopsis azurea	|	 	|	36819
1	|	Caenispirillum salinarum	|	 	|	859058
1	|	Oceanobacillus kimchii	|	 	|	746691
1	|	Leucobacter salsicius	|	 	|	664638
1	|	Halomonas jeotgali	|	 	|	553386
1	|	Sodalis sp.	|	 	|	1898979
1	|	Mariniradius saccharolyticus	|	 	|	1245591
1	|	Lactobacillus pobuzihii	|	Ligilactobacillus pobuzihii	|	449659
1	|	Cystobacter fuscus	|	 	|	43
1	|	Campylobacter concisus	|	 	|	199
1	|	Leptospira sp.	|	 	|	178
2	|	Ehrlichia mineirensis	|	Ehrlichia minasensis	|	1242993
1	|	Campylobacter sp.	|	 	|	205
1	|	Magnetospirillum sp.	|	 	|	31872
1	|	Bradyrhizobium oligotrophicum	|	 	|	44255
1	|	Nocardiopsis prasina	|	 	|	2015
1	|	Borrelia chilensis	|	Borreliella chilensis	|	1245910
1	|	Scytonema millei	|	 	|	1245922
1	|	Tolypothrix campylonemoides	|	 	|	1136105
1	|	Leuconostoc lactis	|	 	|	1246
1	|	Nocardiopsis halotolerans	|	 	|	124252
1	|	Nocardiopsis kunsanensis	|	 	|	141693
1	|	Nocardiopsis valliformis	|	 	|	239974
1	|	Nocardiopsis lucentensis	|	 	|	53441
1	|	Nocardiopsis alkaliphila	|	 	|	225762
1	|	Nocardiopsis xinjiangensis	|	 	|	124285
1	|	Nocardiopsis chromatogenes	|	 	|	280239
1	|	Arthrobacter crystallopoietes	|	 	|	37928
1	|	Nocardiopsis salina	|	 	|	245836
1	|	Bacillus lehensis	|	Alkalihalobacillus lehensis	|	300825
1	|	Actinoplanes friuliensis	|	 	|	196914
1	|	Advenella mimigardefordensis	|	 	|	302406
1	|	Parvularcula oceani	|	 	|	1247963
1	|	Blastomonas sp.	|	 	|	1909299
1	|	Sandarakinorhabdus sp.	|	 	|	1916663
1	|	Porphyrobacter sp.	|	 	|	1113
3	|	uncultured Sulfuricurvum	|	 	|	 
1	|	Brachybacterium muris	|	 	|	219301
1	|	Leptospira yanagawae	|	 	|	293069
3	|	Thiorhodococcus sp.	|	 	|	 
1	|	Cellulophaga sp.	|	 	|	1972202
1	|	Maribacter sp.	|	 	|	1897614
1	|	Psychroserpens sp.	|	 	|	2020870
1	|	Polaribacter sp.	|	 	|	1920175
1	|	Muricauda sp.	|	 	|	192149
1	|	Salegentibacter sp.	|	 	|	1903072
1	|	Sorangium cellulosum	|	 	|	56
1	|	Thioalkalivibrio nitratireducens	|	 	|	186931
1	|	Eubacterium ramulus	|	 	|	39490
1	|	Leptospira terpstrae	|	 	|	293075
1	|	Coprothermobacter platensis	|	 	|	108819
1	|	Spiribacter salinus	|	 	|	1335746
1	|	Duganella zoogloeoides	|	 	|	75659
1	|	Azoarcus toluclasticus	|	Aromatoleum toluclasticum	|	92003
1	|	Phascolarctobacterium sp.	|	 	|	2049039
1	|	Phascolarctobacterium succinatutens	|	 	|	626940
1	|	Rhodopirellula sallentina	|	 	|	1263869
1	|	Mycobacterium asiaticum	|	 	|	1790
1	|	Haliea rubra	|	Pseudohaliea rubra	|	475795
1	|	Caldimonas manganoxidans	|	 	|	196015
1	|	Colwellia piezophila	|	 	|	211668
1	|	Curvibacter lanceolatus	|	 	|	86182
1	|	Desulfospira joergensenii	|	 	|	53329
1	|	Succinimonas amylolytica	|	 	|	83769
1	|	Listeria weihenstephanensis	|	 	|	1006155
1	|	Listeria rocourtiae	|	 	|	647910
1	|	Brochothrix campestris	|	 	|	2757
1	|	Nitrospina gracilis	|	 	|	35801
1	|	Geobacter sp.	|	 	|	46610
1	|	Carnobacterium sp.	|	 	|	48221
1	|	Nitrosospira briensis	|	 	|	35799
1	|	Paracoccus zeaxanthinifaciens	|	 	|	187400
1	|	Lactobacillus parabrevis	|	Levilactobacillus parabrevis	|	357278
1	|	Brachyspira innocens	|	 	|	13264
1	|	Hyphomicrobium zavarzinii	|	 	|	48292
1	|	Frischella perrara	|	 	|	1267021
1	|	Acidobacteriaceae bacterium	|	 	|	2052142
1	|	Anoxybacillus flavithermus	|	 	|	33934
1	|	Paenibacillus sabinae	|	 	|	365617
1	|	Aeromonas molluscorum	|	 	|	271417
1	|	Pseudoalteromonas luteoviolacea	|	 	|	43657
1	|	Rhodococcus sp.	|	 	|	1831
1	|	Pedobacter sp.	|	 	|	1411316
1	|	Rhodococcus rhodnii	|	 	|	38312
1	|	Planomicrobium glaciei	|	Planococcus glaciei	|	459472
1	|	Candidatus Hepatobacter	|	 	|	1274401
1	|	Bacillus sonorensis	|	 	|	119858
1	|	Erwinia toletana	|	 	|	92490
1	|	Spiroplasma chrysopicola	|	 	|	216933
1	|	Spiroplasma syrphidicola	|	 	|	216945
1	|	Arthrobacter gangotriensis	|	Paeniglutamicibacter gangotriensis	|	254787
1	|	Myxococcus stipitatus	|	 	|	83455
1	|	Rhodococcus triatomae	|	 	|	300028
1	|	Actinomyces slackii	|	 	|	52774
1	|	Psychromonas hadalis	|	 	|	211669
1	|	Acholeplasma granularum	|	 	|	264635
1	|	Fusobacterium russii	|	 	|	854
1	|	Psychromonas ossibalaenae	|	 	|	444922
1	|	Zimmermannella faecalis	|	Gulosibacter faecalis	|	272240
1	|	Amphritea japonica	|	 	|	452627
1	|	Acholeplasma axanthum	|	Haploplasma axanthum	|	29552
1	|	Psychromonas aquimarina	|	 	|	444919
1	|	Cesiribacter andamanensis	|	 	|	649507
1	|	Oceanimonas smirnovii	|	 	|	264574
1	|	Microbulbifer variabilis	|	 	|	266805
1	|	Novispirillum itersonii	|	 	|	189
1	|	Paenibacillaceae bacterium	|	 	|	2003592
1	|	Bifidobacterium sp.	|	 	|	41200
1	|	Pseudobutyrivibrio ruminis	|	 	|	46206
1	|	Clostridium paraputrificum	|	 	|	29363
1	|	Clostridium cadaveris	|	 	|	1529
1	|	Dorea longicatena	|	 	|	88431
1	|	Hyphomonas adhaerens	|	 	|	81029
1	|	Hyphomonas johnsonii	|	 	|	81031
1	|	Hyphomonas jannaschiana	|	 	|	86
1	|	Hyphomonas oceanitis	|	 	|	81033
1	|	Hyphomonas polymorpha	|	 	|	74319
1	|	Asticcacaulis sp.	|	 	|	1872648
1	|	Tolumonas sp.	|	 	|	1978237
1	|	Conexibacter woesei	|	 	|	191495
1	|	Methylohalobius crimeensis	|	 	|	244365
1	|	Scytonema hofmanni	|	Scytonema hofmannii	|	34078
1	|	Amycolatopsis decaplanina	|	 	|	208441
1	|	Staphylococcus hyicus	|	 	|	1284
1	|	Corynebacterium casei	|	 	|	160386
1	|	Streptomyces aurantiacus	|	 	|	47760
1	|	Methylophaga lonarensis	|	 	|	999151
1	|	Eubacterium acidaminophilum	|	Peptoclostridium acidaminophilum	|	1731
1	|	Lysobacter antibioticus	|	 	|	84531
1	|	Neorickettsia helminthoeca	|	 	|	33994
1	|	Sphaerotilus natans	|	 	|	34103
1	|	Zhouia amylolytica	|	 	|	376730
1	|	Brachyspira hampsonii	|	 	|	1287055
1	|	Atopobium parvulum	|	Lancefieldella parvula	|	1382
1	|	Corynebacterium freneyi	|	 	|	134034
1	|	Roseovarius mucosus	|	 	|	215743
1	|	Nitrosospira sp.	|	 	|	38080
1	|	Marinobacter santoriniensis	|	 	|	523742
1	|	Cyclobacteriaceae bacterium	|	 	|	2099675
1	|	Halocynthiibacter namhaensis	|	 	|	1290553
1	|	Clostridium josui	|	Ruminiclostridium josui	|	1499
1	|	Lactobacillus otakiensis	|	Lentilactobacillus otakiensis	|	481720
1	|	Lactobacillus oryzae	|	Secundilactobacillus oryzae	|	1202668
1	|	Dietzia sp.	|	 	|	1871616
1	|	Leucobacter sp.	|	 	|	1898440
1	|	Pseudomonas azotifigens	|	Stutzerimonas azotifigens	|	291995
1	|	Pseudomonas cremoricolorata	|	 	|	157783
1	|	Pseudomonas vranovensis	|	 	|	321661
1	|	Halanaerobium saccharolyticum	|	 	|	43595
1	|	Clostridium intestinale	|	 	|	36845
1	|	Pseudomonas denitrificans	|	Pseudomonas denitrificans (nom. rej.)	|	43306
1	|	Clostridium straminisolvens	|	Acetivibrio straminisolvens	|	253314
1	|	Roseibacterium elongatum	|	 	|	159346
1	|	Pseudomonas veronii	|	 	|	76761
1	|	Photobacterium gaetbulicola	|	 	|	1295392
1	|	Aquimarina sp.	|	 	|	1872586
1	|	Gluconacetobacter xylinus	|	Komagataeibacter xylinus	|	28448
1	|	Mesorhizobium metallidurans	|	 	|	489722
1	|	Intestinimonas butyriciproducens	|	 	|	1297617
1	|	Gracilibacillus boraciitolerans	|	 	|	307521
1	|	Solirubrobacter sp.	|	 	|	1932788
1	|	Lysobacter sp.	|	 	|	72226
1	|	Marmoricola sp.	|	 	|	1909296
1	|	Comamonadaceae bacterium	|	 	|	1871071
1	|	Chryseobacterium oranimense	|	 	|	421058
1	|	Lysobacter dokdonensis	|	 	|	414050
1	|	Pseudomonas knackmussii	|	 	|	65741
1	|	Lactobacillus namurensis	|	Levilactobacillus namurensis	|	380393
2	|	Streptococcus oligofermentans	|	Streptococcus cristatus	|	45634
1	|	Chthonomonas calidirosea	|	 	|	454171
1	|	Dactylococcopsis salina	|	 	|	292566
1	|	Salinisphaera hydrothermalis	|	 	|	563188
1	|	Hassallia byssoidea	|	 	|	482630
3	|	Desulfovibrio cf.	|	 	|	 
1	|	Aminiphilus circumscriptus	|	 	|	290732
1	|	Aminobacterium mobile	|	 	|	81467
1	|	Caldicoprobacter oshimai	|	 	|	551788
1	|	Dechloromonas agitata	|	 	|	73030
1	|	Desulfitibacter alkalitolerans	|	 	|	264641
1	|	Desulforegula conservatrix	|	 	|	153026
1	|	Geovibrio thiophilus	|	 	|	139438
1	|	Sporosarcina sp.	|	 	|	49982
1	|	Kineosporia aurantiaca	|	 	|	49185
1	|	Streptomyces violaceusniger	|	 	|	68280
1	|	Bacillus firmus	|	Cytobacillus firmus	|	1399
1	|	Spirochaeta sp.	|	 	|	28185
1	|	Gracilibacillus halophilus	|	 	|	470864
1	|	Proteus hauseri	|	 	|	183417
1	|	Thermoanaerobaculum aquaticum	|	 	|	1312852
1	|	Ilumatobacter nonamiense	|	Ilumatobacter nonamiensis	|	467093
1	|	Thermocrinis sp.	|	 	|	2024383
1	|	Borrelia anserina	|	 	|	143
1	|	Thermonema rossianum	|	 	|	55505
1	|	Aureispira sp.	|	 	|	1872660
1	|	Parachlamydiaceae bacterium	|	 	|	2052176
1	|	Pseudomonas corrugata	|	 	|	47879
1	|	Phaeospirillum fulvum	|	Magnetospirillum fulvum	|	1082
1	|	Roseivivax sp.	|	 	|	1965314
1	|	Thioclava sp.	|	 	|	1933450
1	|	Cetobacterium somerae	|	 	|	188913
1	|	Bacillus selenatarsenatis	|	Mesobacillus selenatarsenatis	|	388741
1	|	Aggregatibacter sp.	|	 	|	1872413
1	|	Mitsuokella sp.	|	 	|	2049034
1	|	Eubacterium brachy	|	[Eubacterium] brachy	|	35517
1	|	Treponema lecithinolyticum	|	 	|	53418
1	|	Gemella bergeriae	|	Gemella bergeri	|	84136
1	|	Rhodococcus defluvii	|	 	|	1323361
1	|	Pseudomonas pelagia	|	Halopseudomonas pelagia	|	553151
1	|	Burkholderia caribensis	|	Paraburkholderia caribensis	|	75105
1	|	Helicobacter fennelliae	|	 	|	215
1	|	Catenovulum agarivorans	|	 	|	1172192
1	|	Azotobacter chroococcum	|	 	|	353
1	|	Weissella oryzae	|	 	|	1129792
1	|	Thermoactinomyces daqus	|	 	|	1329516
1	|	Neptunomonas sp.	|	 	|	1971898
1	|	Clostridium papyrosolvens	|	Ruminiclostridium papyrosolvens	|	29362
1	|	Thermus caliditerrae	|	 	|	1330700
1	|	Agarivorans albus	|	 	|	182262
1	|	Sphingobium lactosutens	|	 	|	522773
1	|	Paenibacillus forsythiae	|	 	|	365616
1	|	Spiribacter sp.	|	 	|	1930901
1	|	Roseomonas gilardii	|	 	|	257708
1	|	Shewanella waksmanii	|	 	|	213783
1	|	Atopobacter phocae	|	 	|	136492
1	|	Rhizobium selenitireducens	|	Ciceribacter selenitireducens	|	448181
1	|	Pseudomonas flectens	|	Phaseolibacter flectens	|	86187
1	|	Shewanella colwelliana	|	 	|	23
1	|	Eubacterium xylanophilum	|	 	|	39497
1	|	Balneimonas flocculans	|	Microvirga flocculans	|	217168
1	|	Curvibacter gracilis	|	 	|	230310
1	|	Carnimonas nigrificans	|	 	|	64323
1	|	Shewanella fidelis	|	 	|	173509
1	|	Rhizobium larrymoorei	|	Agrobacterium larrymoorei	|	160699
1	|	Loktanella cinnabarina	|	Limimaricola cinnabarinus	|	1125964
1	|	Sinomonas sp.	|	 	|	1914986
1	|	Kocuria sp.	|	 	|	1871328
1	|	Ensifer sp.	|	 	|	1872086
1	|	Chitinibacter sp.	|	 	|	2051680
1	|	Bryobacter aggregatus	|	 	|	360054
1	|	Laceyella sacchari	|	 	|	37482
1	|	Flavobacterium cauense	|	 	|	510946
1	|	Flavobacterium saliperosum	|	 	|	329186
1	|	Mycobacterium septicum	|	Mycolicibacterium septicum	|	98668
1	|	Bifidobacterium bombi	|	 	|	471511
1	|	Sulfitobacter sp.	|	 	|	1903071
3	|	Saccharibacter sp.	|	 	|	 
1	|	Tatumella sp.	|	 	|	2316087
1	|	Clostridium saccharobutylicum	|	 	|	169679
1	|	Geobacillus sp.	|	 	|	1891658
1	|	Sphingobacterium paucimobilis	|	 	|	1385985
1	|	Actinoplanes sp.	|	 	|	1871
1	|	Sphingobium ummariense	|	 	|	420994
1	|	Paucisalibacillus sp.	|	 	|	2697288
1	|	Formosa agariphila	|	 	|	320324
3	|	Anaerosalibacter sp.	|	 	|	 
1	|	Bacteroidaceae bacterium	|	 	|	2212467
1	|	Pseudomonas mediterranea	|	 	|	183795
1	|	Microbacterium mangrovi	|	 	|	1348253
1	|	Lyngbya aestuarii	|	 	|	118322
1	|	Leifsonia rubra	|	 	|	191389
1	|	Vibrio diazotrophicus	|	 	|	685
1	|	Thauera terpenica	|	 	|	76113
1	|	Corynebacterium argentoratense	|	 	|	42817
1	|	Kitasatospora cheerisanensis	|	 	|	81942
1	|	Mumia flava	|	 	|	1348852
1	|	Novosphingobium malaysiense	|	 	|	1348853
1	|	Flavihumibacter solisilvae	|	 	|	1349421
1	|	Janthinobacterium agaricidamnosum	|	 	|	55508
1	|	Tenacibaculum maritimum	|	 	|	107401
1	|	Sulfurospirillum arsenophilum	|	 	|	56698
1	|	Herminiimonas sp.	|	 	|	1926289
1	|	Olleya marilimosa	|	 	|	272164
1	|	Shewanella decolorationis	|	 	|	256839
1	|	Thioclava pacifica	|	 	|	285109
1	|	Acinetobacter harbinensis	|	 	|	1353941
1	|	Psychrobacter aquaticus	|	 	|	248452
1	|	Roseovarius sp.	|	 	|	1486281
1	|	Helicobacter apodemus	|	 	|	135569
1	|	Alicyclobacillus acidoterrestris	|	 	|	1450
1	|	Helicobacter canis	|	 	|	29419
1	|	Helicobacter macacae	|	 	|	398626
1	|	Leifsonia aquatica	|	 	|	144185
1	|	Jeotgalibacillus alimentarius	|	 	|	135826
1	|	Sphingobacterium antarcticus	|	Pedobacter antarcticus	|	34086
1	|	Psychromonas sp.	|	 	|	1884585
1	|	Paracoccus aminophilus	|	 	|	34003
1	|	Rhizobium undicola	|	Allorhizobium undicola	|	78527
1	|	Mycobacterium iranicum	|	Mycolicibacterium iranicum	|	912594
1	|	Ideonella sp.	|	 	|	1929293
1	|	Azospirillum sp.	|	 	|	34012
1	|	Dyella jiangningensis	|	 	|	1379159
1	|	Gemmatimonas sp.	|	 	|	1962908
1	|	Desulfonauticus sp.	|	 	|	2053549
1	|	Mucispirillum schaedleri	|	 	|	248039
1	|	Geodermatophilaceae bacterium	|	 	|	1882271
1	|	Intrasporangiaceae bacterium	|	 	|	2021373
1	|	Ahrensia sp.	|	 	|	1872419
1	|	Tenacibaculum sp.	|	 	|	1906242
1	|	Solirubrobacterales bacterium	|	 	|	1909295
1	|	Dongia sp.	|	 	|	1977262
1	|	Rhodospirillales bacterium	|	 	|	2026786
1	|	Flaviramulus ichthyoenteri	|	Wocania ichthyoenteri	|	1230531
1	|	Streptomycetaceae bacterium	|	 	|	2021369
1	|	Aliihoeflea sp.	|	 	|	2608088
1	|	Marinimicrobium sp.	|	 	|	2024837
1	|	Caulobacteraceae bacterium	|	 	|	1978230
1	|	Alicyclobacillus macrosporangiidus	|	 	|	392015
1	|	Thermogemmatispora sp.	|	 	|	1968838
1	|	Geobacillus vulcani	|	 	|	135517
1	|	Flammeovirga sp.	|	 	|	1978526
1	|	Thermomicrobiales bacterium	|	 	|	2482790
1	|	Anoxybacillus tepidamans	|	 	|	265948
1	|	Acidobacterium sp.	|	 	|	1872119
1	|	Lysinibacillus manganicus	|	Ureibacillus manganicus	|	1266064
1	|	Arenimonas malthae	|	 	|	354197
1	|	Arenimonas metalli	|	 	|	948077
1	|	Lysinibacillus sinduriensis	|	Ureibacillus sinduriensis	|	561440
1	|	Methyloceanibacter caenitepidi	|	 	|	1384459
1	|	Adlercreutzia equolifaciens	|	 	|	446660
1	|	Skermanella stibiiresistens	|	 	|	913326
1	|	Francisella sp.	|	 	|	2047875
1	|	Pontibacillus litoralis	|	 	|	516703
1	|	Pontibacillus chungwhensis	|	 	|	265426
1	|	Pontibacillus yanchengensis	|	 	|	462910
1	|	Lysobacter daejeonensis	|	 	|	346181
1	|	Knoellia flava	|	 	|	913969
1	|	Knoellia aerolata	|	 	|	442954
1	|	Knoellia sinensis	|	 	|	136100
1	|	Knoellia subterranea	|	 	|	184882
1	|	Cellulomonas bogoriensis	|	 	|	301388
1	|	Intrasporangium oryzae	|	 	|	412687
3	|	Orbaceae bacterium	|	 	|	 
2	|	Cronobacter zurichensis	|	Siccibacter turicensis	|	357233
1	|	Campylobacter peloridis	|	 	|	488546
1	|	Leifsonia xyli	|	 	|	1575
1	|	Brevundimonas abyssalis	|	 	|	1125965
1	|	Leeuwenhoekiella sp.	|	 	|	1977054
3	|	Sediminibacter sp.	|	 	|	 
2	|	Ruminococcaceae bacterium	|	Oscillospiraceae bacterium	|	2485925
1	|	Maribacter forsetii	|	 	|	444515
1	|	Acinetobacter nectaris	|	 	|	1219382
1	|	Actinomadura madurae	|	 	|	1993
3	|	Thermosynechococcus sp.	|	 	|	 
1	|	Sporolactobacillus laevolacticus	|	 	|	33018
1	|	Pseudomonas taeanensis	|	 	|	574962
1	|	Streptomyces albulus	|	 	|	68570
1	|	Haloferula sp.	|	 	|	2497595
1	|	Alcaligenes sp.	|	 	|	512
1	|	Exiguobacterium marinum	|	 	|	273528
1	|	Exiguobacterium sibiricum	|	 	|	332410
1	|	Exiguobacterium oxidotolerans	|	 	|	223958
1	|	Holospora obtusa	|	 	|	49893
1	|	Actinomadura oligospora	|	 	|	111804
1	|	Pasteurella sp.	|	 	|	759
1	|	Sediminibacterium salmoneum	|	 	|	426421
1	|	Candidatus Contendobacter	|	 	|	1400859
1	|	Arthrobacter albus	|	Pseudoglutamicibacter albus	|	98671
1	|	Corynebacterium tuscaniense	|	 	|	302449
1	|	Thalassobacillus devorans	|	 	|	279813
1	|	Bacillus simplex	|	Peribacillus simplex	|	1478
1	|	Pseudomonas mosselii	|	 	|	78327
1	|	Halotalea alkalilenta	|	 	|	376489
1	|	Fervidicella metallireducens	|	 	|	655338
2	|	Corynebacterium glycinophilum	|	Corynebacterium glyciniphilum	|	1404244
1	|	Bacillus mycoides	|	 	|	1405
1	|	Cystobacter violaceus	|	Archangium violaceum	|	83451
